FARMA SALUD                   ;;;;Informe Emitido por:;;;;;;;
SOC.FARMA CRUCES SALDAÑO                ;;;;  6 NICOLAS              Supervisor;;;;;;;
FARMACIA Rut:76.383.674-6;;;;Fecha 06-09-2026 Hrs. 15:41:40;;;;;;;
COLON 222                          ;;;;;;;;;;;
442888351;;;;;;;;;;;
Maestro de productos ;;;;;;;;;;;
LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO
PROCTER GAMBLE;PAÑALES INFANTIL;102151;7500435150699;PAMPERS CONFORT SEC M X 20;2977;30.69;4650;0;0;0;Si
PROCTER GAMBLE;;102908;7500435113311;PAMPERS CONFORT SEC M X 86;11536;23.76;16990;23490;0;0;Si
PROCTER GAMBLE;PAÑALES INFANTIL;102150;102150;PAMPERS CONFORT SEC X XG X 16;3186;31.62;4990;0;0;2;Si
PROCTER GAMBLE;;102910;7500435113335;PAMPERS CONFORT SEC XG 60;11238;27.04;16990;23490;0;1;Si
PROCTER GAMBLE;;102907;7500435113342;PAMPERS CONFORT SEC XXG X 60;11154;28;16990;23490;0;0;Si
PROCTER GAMBLE;PAÑALES INFANTIL;102200;102200;PAMPERS CONFORT SEC. XG X 16;3104;26.97;4690;0;0;1;Si
PROCTER GAMBLE;;102941;7500435145954;PAMPERS PANTS PC XG  X 26;7522;26.13;11290;0;0;0;Si
PROCTER GAMBLE;;102942;7500435145961;PAMPERS PANTS PC XXG X 24;7522;26.13;11290;0;0;0;Si
PROCTER GAMBLE;;102988;7500435135481;PAMPERS PAÑAL PREMIUM CARE PEQ.36;6114;37.31;9990;12490;0;1;Si
PROCTER GAMBLE;;102974;7500435112512;PAMPERS PREMIUM CARE G X 34;4000;42.65;6790;11490;0;0;Si
PROCTER GAMBLE;;102912;7500435112550;PAMPERS PREMIUM CARE G X 72;13382;31.81;20990;31890;0;0;Si
PROCTER GAMBLE;PAÑALES INFANTIL;102073;102073;PAMPERS PREMIUM CARE G X20;3525;26.11;5290;0;0;1;Si
PROCTER GAMBLE;PAÑALES INFANTIL;102113;102113;PAMPERS PREMIUM CARE M X 20;3460;21.19;4990;0;0;2;Si
PROCTER GAMBLE;;102911;7500435112543;PAMPERS PREMIUM CARE M X 86;12693;38.96;20990;31890;0;2;Si
PROCTER GAMBLE;;102913;7500435112567;PAMPERS PREMIUM CARE XG X 60;14417;21.91;20990;31890;0;0;Si
PROCTER GAMBLE;PAÑALES INFANTIL;102074;102074;PAMPERS PREMIUM CARE XG X16;3376;24.21;4990;0;0;1;Si
PROCTER GAMBLE;;102906;7500435112574;PAMPERS PREMIUM CARE XXG X 60;12785;37.96;20990;31890;0;0;Si
PROCTER GAMBLE;PAÑALES INFANTIL;102705;102705;PAMPERS PREMIUM CARE XXG X16;3525;26.11;5290;0;0;0;Si
PROCTER GAMBLE;;102900;7500435133005;PAMPERS RECIEN NACIDO  HASTA 4 KG X 36;7099;17.78;9950;12490;0;0;Si
PROCTER GAMBLE;;102901;7500435133012;PAMPERS RECIEN NACIDO HASTA 6 KG X 36;7099;17.78;9950;12490;0;0;Si
PROCTER GAMBLE;PAÑALES INFANTIL;102047;102047;PAMPERS RECIEN NACIDO RNX20;2688;40.37;4490;0;0;0;Si
PROCTER GAMBLE;;102975;7500435180290;PAMPERS TOAHUM. LIMPEZA DELICADA X 48;1258;26.25;1890;0;0;0;Si
PROCTER GAMBLE;;102987;7500435212342;PANTE.MIR.SER.EQUILIBRIO 95ML;3941;44.78;6790;0;0;0;Si
PROCTER GAMBLE;;102938;7500435106412;PANTENE  CR TTO 3 MINUTOS HIDRATACION;2441;27.03;3690;4990;0;0;Si
PROCTER GAMBLE;;102963;7506195144947;PANTENE  MOUSE RIZOS DEF X 227 GR;2160;26.44;3250;4990;0;0;Si
PROCTER GAMBLE;;102925;7506195196694;PANTENE 3MIN.AMP.15ML X 3;3465;18.59;4890;6290;0;0;Si
PROCTER GAMBLE;;102939;7500435151009;PANTENE ACEITE CAP PODEROSO REPARA 95 ML;4304;26.71;6490;7690;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102956;85530;PANTENE ACOND  400ML MICELLAR;2015;45.55;3490;0;0;3;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102034;102034;PANTENE ACOND  400ML.HIDROCAUTER;2515;33.32;3990;0;0;6;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102032;102032;PANTENE ACOND  400ML.LISO.SEDOSO;1588;84.68;3490;0;0;0;Si
PROCTER GAMBLE;;102927;7500435155885;PANTENE ACOND  BAMBOO 170ML;2930;11.57;3890;4990;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102004;102004;PANTENE ACOND  LISO/EXTREMO  400;2260;30.42;3490;0;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102959;10213;PANTENE ACOND  RECONSTRUCCION;2441;27.03;3690;0;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102089;102089;PANTENE ACOND . 400ML CUIDA/CLAS;1420;106.53;3490;0;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102033;102033;PANTENE ACOND .400ML.RESTAURAC;2713;23.59;3990;0;0;3;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102030;102030;PANTENE ACOND .400ML.RIZOS.DEFIN;2568;29.53;3990;0;0;7;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102885;10280;PANTENE ACOND .FUEZA RECONSTRUCCION;2231;38.99;3690;0;0;1;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102031;102031;PANTENE ACOND 400ML BRILLO EXTREMO;2240;30.93;3490;0;0;1;Si
PROCTER GAMBLE;;102957;7500435155922;PANTENE ACOND BAMBOO 400 ML;2540;34.89;3990;4990;0;8;Si
PROCTER GAMBLE;;102977;7500435209663;PANTENE ACOND BAOBAB 250 ML;2523;19.57;3590;0;0;1;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102005;102005;PANTENE ACOND CONTROL CAIDA 400 ML;2244;30.69;3490;0;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102052;102052;PANTENE ACOND REJUVEN.400ML;1588;84.68;3490;0;0;0;Si
PROCTER GAMBLE;;102944;7500435191586;PANTENE ACOND. 250 ML PRO-V COLAGENO;1998;46.79;3490;0;0;0;Si
PROCTER GAMBLE;;102926;7500435155908;PANTENE CR. BAMB.NUT.300;2258;29.56;3490;4990;0;0;Si
PROCTER GAMBLE;;102989;7500435191531;PANTENE CR. TRAT.NOCT.15ML;1420;35.52;2290;0;0;0;Si
PROCTER GAMBLE;;102884;10279;PANTENE CR.PEI. FZA. 300M;2064;22.45;2990;0;0;0;Si
PROCTER GAMBLE;;102965;7501006740219;PANTENE CR.TRATAM.RESTAURACION 300GR;2258;29.88;3490;0;0;0;Si
PROCTER GAMBLE;;102966;7501007495705;PANTENE CR.TRATAM.RIZOS 300GR;2149;36.47;3490;0;0;0;Si
PROCTER GAMBLE;;102898;7500435155915;PANTENE CREMA PEINAR BAMBU 300 ML;2064;62.45;3990;4990;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102967;7506195126363;PANTENE FUSION SH.REPAR.400;1699;72.62;3490;0;0;0;Si
PROCTER GAMBLE;;102924;7500435179713;PANTENE MIR.MASC.NUT.REN300;2955;10.62;3890;0;0;0;Si
PROCTER GAMBLE;;102904;7500435155830;PANTENE SH 200 ML BAMBU;966;26.14;1450;0;0;0;Si
PROCTER GAMBLE;;102903;7500435020251;PANTENE SH 200 ML FUERZA Y REC;966;26.98;1450;1190;0;0;Si
PROCTER GAMBLE;;102905;7500435128599;PANTENE SH 200 ML MICELAR;966;26.14;1450;0;0;0;Si
PROCTER GAMBLE;;102902;7501006721119;PANTENE SH 200 ML RESTAURACION;966;26.14;1450;1990;0;0;Si
PROCTER GAMBLE;;102945;7500435191425;PANTENE SH 300 ML PRO-V COLAGENO;2512;39.41;3590;0;0;0;Si
PROCTER GAMBLE;;102899;7500435155847;PANTENE SH 400 ML BAMBU;2260;48.36;3990;4990;0;3;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102545;102545;PANTENE SH FUER Y RECONS;2297;45.97;3990;0;0;3;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102882;10271;PANTENE SH. SUMMER 400ML;1504;95;3490;0;0;0;Si
PROCTER GAMBLE;;102915;7500435012669;PANTENE SH.400ML CUIDADO CLASS 2EN 1;1890;55.17;3490;0;0;0;Si
PROCTER GAMBLE;;102916;7500435018388;PANTENE SH.400ML LISO SEDOSO;1890;55.17;3490;0;0;0;Si
PROCTER GAMBLE;;102958;7500435128612;PANTENE SH.400ML MICELLAR;2513;19.8;3490;0;0;0;Si
PROCTER GAMBLE;;102878;7501007457789;PANTENE SH.B.EXTREMO 200 ML;690;76.59;1450;0;0;0;Si
PROCTER GAMBLE;;102978;7500435209649;PANTENE SH.BOABAD 300ML;2203;36.94;3590;0;0;4;Si
PROCTER GAMBLE;;102877;7501007457;PANTENE SH.BRILLOEXREMO 200 ML;690;76.59;1450;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102006;102006;PANTENE SH.CUID/CLAS.400ML;2438;33.62;3990;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102007;102007;PANTENE SH.FUS.NAT/HID.400;1590;84.45;3490;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102371;7501007413921;PANTENE SH.HIDRA.C/SEC.400;1504;95;3490;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102008;102008;PANTENE SH.HIDROCAUT.330ML;2477;35.36;3990;0;0;3;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102447;7501001168995;PANTENE SH.P-V 2EN1 C/CL400;1695;73.02;3490;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102970;7501007457796;PANTENE SH.P-V BRI.EXTR.400;2455;18.81;3690;0;0;2;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102971;7501001303464;PANTENE SH.P-V C/CAIDA 400;2260;29.77;3490;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102451;7501001165246;PANTENE SH.P-V LIS/EXTR.40;2260;29.77;3490;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102452;7501001165314;PANTENE SH.P-V LIS/SEDO.400;1504;95;3490;0;0;0;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102453;7501001164645;PANTENE SH.P-V RIZ/DEFI.40;2765;21.26;3990;0;0;3;Si
PROCTER GAMBLE;SHAMPOO CAPILAR;102972;7501006721133;PANTENE SH.RESTAURACION 400ML;2424;38.32;3990;0;0;3;Si
PROCTER GAMBLE;;102879;7501001169091;PANTENE SH.RIZOS DEFINIDOS 200 ML;929;31.16;1450;0;0;0;Si
PROCTER GAMBLE;;102002;102002;PANTENE TRATAMIENTO 15ML;418;58.82;790;0;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102880;10212;PANTENE.ACOND  170ML.LISO EXTREMO;1600;20.27;2290;0;0;0;Si
PROCTER GAMBLE;BALSAMO/ACOND.CAPILAR;102881;10214;PANTENE.ACOND 170ML RIZO DEFINIDOS;1540;24.96;2290;0;0;0;Si
PROCTER GAMBLE;TRATAMIENTO CAPILAR;102064;102064;PANTENE.CR.PEINAR.HIDROCA;2130;17.96;2990;0;0;0;Si
PROCTER GAMBLE;;102063;102063;PANTENE.CR.PEINAR.RESTAU;2064;23.17;2990;0;0;0;Si
PROCTER GAMBLE;TRATAMIENTO CAPILAR;102062;102062;PANTENE.CR.PEINAR.RIZOS;3085;11.54;3990;0;0;0;Si
PROCTER GAMBLE;TRATAMIENTO CAPILAR;102067;102067;PANTENE.CR.TTO.REP.REJUVE;2310;8.77;2990;0;0;0;Si
PROCTER GAMBLE;DESODORANTES CORPORALES;102058;102058;SECRET CLIN.STR.SMO.LIG45;2260;26.05;3390;0;0;0;Si
PROCTER GAMBLE;;102888;37000174233;SECRET CLINCAL DES.CR.45GR.LIGHT FRESH;2260;26.05;3390;0;0;0;Si
PROCTER GAMBLE;;102936;37000883425;SECRET CLINICAL POWDER PROTECTION;2260;26.05;3390;0;0;0;Si
PROCTER GAMBLE;;102992;8594183399980;TESLA PILA X 1 AAA BLACK+;440;31.78;690;0;0;4;Si
PROCTER GAMBLE 1;;317006;317006;HEAD & SHOULER SH. ANTI-RESEQUEDAD 375ML;2921;14.79;3990;0;0;1;Si
PROCTER GAMBLE 1;;317007;317007;HERBAL ESSENCES AC. LAVANDA 400ML.;2848;26.58;4290;0;0;2;Si
PROCTER GAMBLE 1;;317005;7500435248280;NEUROBIONTA ADVANCE X 60 COMP.;17872;22.2;25990;0;0;0;Si
PROCTER GAMBLE 1;;317003;7500435247955;PANTENE ACC BIOTINSMINS B3 AANTICAIDA 250ML;2410;28.67;3690;0;0;1;Si
PROCTER GAMBLE 1;;317002;7500435248037;PANTENE SH BIOTINAMINA B3 ANTICAIDA 300ML;2409;28.72;3690;0;0;0;Si
PROCTER GAMBLE 1;;317001;7500435241113;PANTENE SH FRASCO KERATINA 300ML;2409;28.72;3690;0;0;0;Si
PROCTER GAMBLE 1;;317004;7500435172134;SECET DEO BARRA AP 45GR VAINILLA;1656;26.35;2490;0;0;3;Si
PROCTER GAMBLE 1;;317008;317008;SHAMPOO SACHET HEAD AND SHOULDER;106;98.19;250;0;0;4;Si
PRODUCTOS FCIA;GOMAS DE MASCAR;900004;900004;BIGTIME SURTIDOS;275;6.95;350;0;0;0;Si
PRODUCTOS FCIA;;900006;900006;BIGTIME ULTRA 24GR;847;27.99;1290;0;0;0;Si
PRODUCTOS FCIA;;900635;900635;BON O BON BARRA;172;56.34;320;0;0;0;Si
PRODUCTOS FCIA;;900345;900345;BON O BON CHOC 125 G;716;29.1;1100;0;0;0;Si
PRODUCTOS FCIA;;900007;900007;BON O BON SURTIDO;177;43;300;0;0;0;Si
PRODUCTOS FCIA;CHOCOLATES;900008;900008;GOLPE 36GR;196;28.41;300;0;0;0;Si
PRODUCTOS FCIA;;900670;7804656850063;RECOVERY  TIRAS NASALES X 10;1580;59.03;2990;0;0;0;Si
PRODUCTOS FCIA;;900669;7804656850070;RECOVERY COLD PATCH X 1;302;175.47;990;0;0;0;Si
PRODUCTOS FCIA;;900671;7804656850476;RECOVERY COMPRESA GEL FRIO/CALOR  X1;1930;56.31;3590;0;0;0;Si
PRODUCTOS FCIA;;900672;7804656850117;RECOVERY RODILLERA C/GEL FRIO CALOR;7995;26.13;12000;0;0;0;Si
PRODUCTOS FCIA;;900665;7804656850131;RECOVERY VENDA AUTOADH NEGRA;2460;36.3;3990;0;0;5;Si
PRODUCTOS FCIA;;900666;7804656850155;RECOVERY VENDA AUTOADH.ROSADA;2440;37.42;3990;0;0;0;Si
PRODUCTOS FCIA;;900668;7804656850179;RECOVERY VENDA RIGIDA 3.8CM X 9.1MTS;2140;29.19;3290;0;0;0;Si
PROQUIFAR;BALSAMO LABIAL (protector);33030;7800008020016;BLISTEX BAL.LAB.F15 4.20;1228;37.82;1990;0;0;6;Si
PROQUIFAR;BALSAMO LABIAL (protector);33031;7800008020023;BLISTEX CR.LAB.6GR.;1070;56.14;1990;0;0;1;Si
PROQUIFAR;BALSAMO LABIAL;33023;7800008020122;BLISTEX F.30 PROT.ULTRA;1929;8.47;2490;0;0;0;Si
PROQUIFAR;LAXANTES;33002;301320001204;CASEN ENEMA AD. 133ML.;2851;76.56;5990;0;0;1;Si
PROQUIFAR;LAXANTES;33037;7800008001015;CASEN ENEMA INFANTIL;2450;36.85;3990;0;0;2;Si
PROQUIFAR;LAXANTES;33026;7805156010056;FLEET BABYLAX ENEMA 4ML.;2040;105.55;4990;0;0;0;Si
PROQUIFAR;LAXANTES;33009;301320105049;FLEET FOSFOSODA 45ML;2052;63.4;3990;0;0;2;Si
PROQUIFAR;ANTIPRURIGINOSOS;33012;7800008020030;FOILLE UNG.25GR.;1818;70.86;3690;0;0;7;Si
PROQUIFAR;ANESTESICOS LOCALES;33024;7800008020078;KANK-EZE PLUS SOL.5ML.;1750;93.14;3990;0;0;0;Si
PROQUIFAR;;33036;310742037715;LIP ICE MENTOLADO;1190;40.53;1990;0;0;0;Si
PROSAN;;81789;73010710511;TAMPAX COMPAK REGULAR 8;1672;30.17;2590;0;0;0;Si
PROSAN;;81880;73010710528;TAMPAX COMPAK SUPER 8;1672;30.17;2590;0;0;0;Si
PROSAN;;81881;7506295369387;TAMPAX PEARL SUPER X 8;1990;26.26;2990;0;0;0;Si
PROSAN;PROTECCION FEMENINA;81123;20800600323;TAMPAX x 10 REGULAR;1280;76.6;2690;0;0;0;Si
PROSAN;PROTECCION FEMENINA;81124;20800600330;TAMPAX x 10 SUPER;1880;20.24;2690;0;0;0;Si
PROSAN;PROTECCION FEMENINA;81126;20800600347;TAMPAX x 10 SUPER PLUS;2050;22.57;2990;0;0;0;Si
PROSAN;SUPLEMENTOS MINERALES;81354;7800059002412;VANTUX MAX CAP 60;7990;34.72;13990;0;0;4;Si
PROVEEDOR DEMO;;123001;8429420251175;ISDIN FOT.F50 F. MAGIC REP.50ML;14341;28.85;21990;0;0;2;Si
PROVIDENCIA;PAÑALES INFANTIL;106002;7506195100950;PAMPERS RECIEN NACIDO RNX40;3285;78.81;6990;0;0;0;Si
PRVEE;;970094;7804945032644;SIM. SH.FROZ.3D.ANNA;6714;25.04;9990;0;0;0;Si
PRVEE;CREMA DE BELLEZA;970155;7804945002128;SIMON.CR350 PRENATAL MILK;2990;26.19;4490;0;0;0;Si
PUIG;;124956;8410225536048; ARP  FLOREVER 50 ML;7554;55.63;13990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124033;8411061918609;AB .MEN.SPIRIT50ML+AF;12044;11.57;15990;0;0;0;Si
PUIG;;124300;8411061091586;AB BLUE SED.MEN 100ML+DES.SP;17656;26.08;26490;0;0;0;Si
PUIG;;124064;8411061833322;AB BLUE SEDUCT.MEN 50+BO;9705;26.33;14590;0;0;0;Si
PUIG;;124062;8411061091715;AB BLUE SEDUCT.WOM 50+CR.CUEPO 75ML;13376;25.59;19990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124076;8411061081570;AB BLUE SEDUCTION MEN 50ML;12823;17.89;17990;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124075;7807706292448;AB BLUE SEDUCTION WOM 30ML;8193;26.06;12290;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124034;8411061074589;AB BLUE.SED50ML+AF75 ML;11430;24.39;16990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124994;2002;AB BLUE.SEDUC.BLACK.MEN.;16167;14.3;21990;0;0;0;Si
PUIG;;124992;2001;AB BLUE.SEDUC.DAMA.200ML;19909;34.25;31390;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124995;2006;AB BLUE.SEDUCT.MEN.X200ML;19056;43.98;32650;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124003;8411061636275;AB BLUE.SEDUCTION.50ML.A.B;12176;38.81;20790;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124154;8411061771419;AB DIAVOLO EDT.VAP. 50ML;9097;22.77;13290;0;0;0;Si
PUIG;;124054;8411061074473;AB DIAVOLO EST.100+DES.150ML;14201;20.14;19990;0;0;0;Si
PUIG;;124055;8411061091647;AB DIAVOLO EST.COL50+AFTER;9622;31.18;13850;0;0;0;Si
PUIG;;124008;8411061957110;AB DIAVOLO EST.MEN COL.+DES;6296;100.07;14990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124013;8411061849361;AB DIAVOLO MEN.200 ML;16891;17.86;23690;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124071;8411061802106;AB DIAVOLO SELEC CLUB100;6725;24.83;9990;0;0;0;Si
PUIG;;124078;8411061751312;AB EST.BLUE SEDUC.WOM;14957;23.55;21990;0;0;0;Si
PUIG;;124342;8411061919200;AB EST.BSEDUC EDTM50+DESP;10180;27.87;15490;0;0;0;Si
PUIG;;124093;8411061868065;AB EST.KING OF SEDUC.100;10840;26.28;16290;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124036;8411061876848;AB GOLDE.SECRET EDT50+AF.BAL;9852;19.33;13990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124547;8411061701058;AB GOLDEN SECRET AB EDT50ML;13271;17.71;18590;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124063;8411061957028;AB HER GOL.SECRET 50+BOD;12521;33.49;19890;0;0;0;Si
PUIG;;124059;8411061834312;AB HER SECRET 50ML+BODY;15882.35;16.35;21990;0;0;0;Si
PUIG;;124203;8411061860502;AB HER SECRET TEMPT.M100;15790;26.08;23690;0;0;0;Si
PUIG;;124201;8411061860564;AB HER SECRET TEMPT.ME50;11346;25.84;16990;0;0;0;Si
PUIG;;124089;8411061834862;AB KIN SED.EDT.SP50+AFS 50;5950;41.09;9990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124578;8411061819623;AB KING ABSOLUTE 50ML SP MEN;9907;26.3;14890;0;0;0;Si
PUIG;;124563;7807706295302;AB KING OF SEDUCTION 50 ML;12843;17.71;17990;0;0;0;Si
PUIG;;124084;8411061045220;AB KING SED.AB.EDTSP50+AF50;11430;24.91;16990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124056;8411061074497;AB MEDITERRANEO 100ML+DES SP;13394;21.19;19990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124031;8411061705919;AB MEDITERRANEO 200 ML.SP;15130;27.69;22990;0;0;2;Si
PUIG;FRAGANCIA MASCULINA;124202;8411061292488;AB MEDITERRANEO EDT.VAP. 50;9449;33.31;14990;0;0;1;Si
PUIG;FRAGANCIA MASCULINA;124196;8411061027011;AB MEDITERRANEO EDT.VAP.100;12607;33.25;19990;0;0;2;Si
PUIG;FRAGANCIA MASCULINA;124567;8411061919460;AB MEDITERRANEOEDT 100+BAL75;9390;52.05;16990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124057;8411061074503;AB MEDITERRANO EST.50+AFETER;11344;14.97;15520;0;0;0;Si
PUIG;;124099;8411061957134;AB QUEEN FOR WOM.80ML+DES SP;15042;24.13;21100;0;0;0;Si
PUIG;;124086;8411061834879;AB QUEEN SEDUC.EDTSP50+BDY50;9852;23.59;14490;0;0;0;Si
PUIG;;124077;8411061919941;AB QUEEN SEDUC.EDTSP50+DESP;11430;26.09;17150;0;0;0;Si
PUIG;;124986;8411061956892;AB SEDUC.BLACK EDT50ML+DESPP;10300;26.38;15490;0;0;0;Si
PUIG;;124065;8411061833360;AB SEDUCTION BLACK 50+BO;9705;26.33;14590;0;0;0;Si
PUIG;;124098;8411061876367;AB SEDUCTION IN BLACK 100+DE;13811;27.17;20900;0;0;0;Si
PUIG;;124043;8411061695951;AB SEDUCTION IN BLACK 100ML;16722;20.56;23990;0;0;0;Si
PUIG;;124012;8411061698594;AB SEDUCTION IN BLACK 50ML.S;9447;26.31;14200;0;0;0;Si
PUIG;;124124;8411061876510;AB SPIRIT MEN 100ML+DES 150M;12521;34.16;19990;0;0;0;Si
PUIG;;124026;8411061808184;AB SPIRIT.SP50+SHIMME.BDY;6350;32.2;9990;0;0;0;Si
PUIG;;124101;8411061876572;AB SPIRIT.W.100ML+DES.S150ML;14958;23.54;21990;0;0;0;Si
PUIG;;124019;8411061806210;AB THE GOLD.SEC.100M+MIN10+C;12490;18.35;17590;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124046;8411061701041;AB THE SECRET ANTON.BAND.50M;9950;26.68;15000;0;0;0;Si
PUIG;;124020;8411061779521;AB THE SECRET EDT.SP.200ML;20159;25.01;29990;0;0;0;Si
PUIG;;124091;8411061862841;AB THE SECRET TEMPTAT.50+AFT;9674;26.74;14590;0;0;0;Si
PUIG;;124028;8411061636190;AB. BLUE/SEDUCTION 100ML;14268;17.73;19990;0;0;0;Si
PUIG;;124085;8411061876787;AB.EST.COL.WOM HER SECRE;10504;28.95;16290;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124024;8411061636206;AB.SEDUCTION EDT.WOM.50ML;8603;26.89;12990;0;0;0;Si
PUIG;;124048;7804985209334;ADAMS EDT.FOR MEN 100ML;2933;34.37;4690;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124021;8411061296455;AGUA BRAVA 25ML;6422;17.64;8990;0;0;2;Si
PUIG;FRAGANCIA MASCULINA;124017;8411061785416;AGUA BRAVA 50ML;6300;26.05;9450;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124027;8411061769423;AGUA BRAVA AZUL 25ML;2343;64.62;4590;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124015;8411061824092;AGUA BRAVA AZUL SP.100ML;12510;7.41;15990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124014;8411061763278;AGUA BRAVA AZUL SP.50ML;5000;67.9;9990;0;0;1;Si
PUIG;FRAGANCIA MASCULINA;124002;8411061401200;AGUA BRAVA EDT.     200ML.;13182;27.43;19990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124082;8411061401804;AGUA BRAVA EDT.VAP.  50ML.;10745;17.23;14990;0;0;2;Si
PUIG;;124997;8411061949573;AGUA BRAVA ZUL 50ML + DEO SPRAY 150ML;6541;41.19;10990;0;0;0;Si
PUIG;FRAGANCIA MASCULINA;124030;8411061747261;AGUA.BRAVA.AZUL. X100ML;11193;27.56;16990;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124049;8410225534075;ARP  GOTAS DE COLOR 50+BOD;9705;26.33;14590;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124657;8410225533382;ARP  RLP LOVE GLAM 50 M;4049;107.33;9990;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124040;8410225532026;ARP .FLOR.100ML+DES150M;14277;17.66;19990;0;0;0;Si
PUIG;;124037;8410225534211;ARP BES50ML+BOD.LO100M;10840;17.76;15190;0;0;0;Si
PUIG;;124083;8410225542155;ARP BESO EDT.50ML+BAL.PAP+CJ;7990;36.62;12990;0;0;0;Si
PUIG;;124097;8410225543985;ARP BESO EST.W 50ML+LOCION;9448;31.13;14990;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124134;124134;ARP CANDY COL.SURTID30;5033;33.41;7990;0;0;0;Si
PUIG;;124087;8410225540052;ARP CRAZY FLOREVER 50ML+B.LOC;6957;26.71;10490;0;0;0;Si
PUIG;;124987;8410225544142;ARP EST GOTAS DE COLOR 50 ML + BROCHA;14855;20.24;21990;0;0;0;Si
PUIG;;124993;2003;ARP EST.AGATH.+DES.150.ML;13100;26.31;19690;0;0;0;Si
PUIG;;124004;8410225532071;ARP EST.BESO .+DES;13440;26.24;20190;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124199;8410225531869;ARP EST.FLOR EDT.V50+BODY100;7990;26.1;11990;0;0;0;Si
PUIG;;124998;12450;ARP EST.FLOREV.50ML+LOTML;9950;23.22;14590;0;0;0;Si
PUIG;;124051;8410225536086;ARP EST.LOVE LOVE 50+BODY;9686;12.7;12990;0;0;0;Si
PUIG;;124050;8410225536123;ARP EST.OH LALA 50+BODY;9686;26.58;14590;0;0;0;Si
PUIG;FRAGANCIA FEMENINAS;124072;8410225543794;ARP FLOR COL.100ML;18582;17.53;25990;0;0;0;Si
PUIG;;124088;8410225544173;ARP FLOR EDT.SP50ML+BODY 50ML;10504;26.32;15790;0;0;0;Si
